CNES,CO_INE,CO_CBO,MICROAREA
2427427,,322230,
2427427,,322205,
0000477,,322205,
2427427,,322230,
2637294,,223505,
2711613,,322205,
2427427,,322205,
2427427,,322205,
6475345,,223505,
2427427,,322205,
2427427,,322205,
0000396,,223505,
2427427,,223505,
2427427,,322205,
2427427,,322205,
2427427,,322205,
2427427,,322205,
0000655,,322205,
2427427,,322205,
2427427,,223505,
2427427,,322230,
2427427,,322205,
2427427,,322205,
2427427,,223505,
2427427,,223505,
2427427,,223505,
2427427,,322205,
2427427,,322205,
0000418,,322205,
2711613,,322205,
2427427,,223505,
2427427,,322205,
2427427,,322230,
2427427,,223505,
2427427,,223525,
2427427,,322230,
2427427,,223505,
2679787,0000154830,223565,
2711613,,223505,
2427427,,322205,
2427427,,322205,
2427427,,322205,
2427427,,223505,
2427427,,322230,
2427427,,322230,
2427427,,322230,
2427427,,322230,
0000418,,322205,
2711613,,322205,
2711613,,223505,
2427427,,322205,
2427427,,322205,
2427427,,223505,
2427427,,322205,
2427427,,322230,
2427427,,322205,
2427427,,322230,
2427427,,322230,
2427427,,322230,
2427427,,322205,
3983730,,322205,
2427427,,322205,
2711613,,322205,
0000655,,223505,
2711613,,322205,
2427427,,322205,
2427427,,322205,
2427427,,322205,
2427427,,322205,
2427427,,223505,
2427427,,322205,
2711613,,223505,
2711613,,322205,
2427427,,322230,
2427427,,322205,
2427427,,322205,
2427427,,322205,
0000426,,322205,
0000426,,223505,
0000426,,322230,
0000426,,322205,
0000426,,223505,
0000426,,322230,
0000477,,322230,
0000477,,322205,
0000477,,322205,
0000477,,322205,
0000418,,322205,
0000477,,322205,
0000477,,223505,
0000477,,322230,
0000426,,322205,
0000426,,322205,
0000426,,322230,
0000426,,322230,
0000426,,322205,
0000426,,322205,
0000426,,322230,
0000477,,223505,
2427427,,322205,
2802783,,322205,
2711613,,322205,
0000477,,322205,
2427427,,322205,
2427427,,322205,
2427427,,322205,
0000701,,322205,
2427427,,322205,
2427427,,223505,
2427427,,322205,
2427427,,223505,
2319160,,223505,
2427427,,322205,
0000655,,322205,
2427427,,322205,
2711613,,322205,
2711613,,322205,
2711613,,322205,
2711613,,223505,
2427427,,223545,
2427427,,322205,
2427427,,322205,
0000477,,322205,
2427427,,322230,
2427427,,322205,
6983421,,322205,
2679779,0000154806,322245,
2711613,,223505,
2427427,,322205,
2427427,,322205,
2427427,,322205,
2711613,,322205,
2427427,,223560,
2427427,,322230,
2711613,,322230,
0000701,,322230,
2427427,,322230,
2427427,,322205,
2427427,,322205,
2427427,,322205,
2427427,,322205,
2427427,,223505,
0020516,,223505,
0000426,,322230,
0000477,,322205,
0000426,,322230,
0000426,,322205,
0000477,,322230,
0001015,,322205,
0000477,,322205,
0000477,,322205,
0000477,,322230,
0000477,,223505,
0000426,,322230,
0000426,,322205,
7015399,,322205,
0000426,,322205,
0000477,,322205,
0000418,,322205,
0000477,,322205,
0000477,,322205,
0000477,,223505,
3567826,0000155608,223565,
0000426,,322205,
0000426,,223505,
0000426,,223505,
0000426,,322205,
0000426,,322230,
0000426,,322205,
0000426,,322205,
0000426,,322230,
0000477,,322205,
0000477,,322205,
2711613,,322205,
0000477,,322205,
2802783,,322205,
0000396,,322205,
0000477,,322205,
0000477,,322205,
0000477,,223505,
0000477,,322205,
0000426,,322205,
0000426,,322205,
0000701,,322205,
0000426,,322205,
0000426,,322230,
0000426,,322205,
0000426,,223505,
0000477,,223505,
6946283,,223505,
0000477,,223505,
0000477,,322205,
0000426,,322205,
0000426,,223505,
0000426,,223505,
0000426,,322230,
0000426,,322205,
0000426,,322205,
0000426,,322205,
0000426,,322205,
0000477,,223505,
0000477,,223505,
7563736,0000155330,322245,
0000477,,322205,
0000426,,322205,
3983730,,322205,
0000426,,223505,
0000426,,223505,
0000426,,223505,
0000426,,322205,
0000426,,322205,
0000426,,223505,
0000426,,223505,
0000655,,322205,
0000426,,322230,
0000426,,322230,
0000426,,322205,
0000477,,322205,
0000477,,322205,
6983332,,322205,
0000477,,322205,
0000477,,322230,
0000426,,322205,
2802783,,223505,
0000426,,223505,
0000426,,322205,
0000426,,322230,
0000426,,322205,
0000426,,223505,
0000426,,322205,
0000477,,322205,
0000477,,322205,
0000426,,322205,
0000426,,322205,
0000426,,322205,
0000426,,223505,
0000426,,322230,
0000426,,322230,
0000426,,322205,
2802783,,322205,
0000477,,322205,
0000477,,322205,
0000477,,322205,
5396670,,223505,
0000477,,223505,
0000477,,322205,
2427427,,322205,
0000477,,322205,
2711613,,322205,
0000477,,322205,
2802783,,322205,
0000477,,322230,
0000477,,322230,
0000426,,322205,
0000426,,322205,
0000426,,322230,
0000426,,322230,
0000426,,322205,
0000426,,322230,
0000477,,322205,
0000477,,322205,
0000477,,322205,
0000477,,322205,
0000477,,223505,
0000477,,223505,
0000477,,322230,
0000477,,322230,
2711613,,322205,
0000426,,322205,
0000418,,322205,
0000426,,322205,
0000426,,322230,
0000426,,223505,
0000426,,322230,
0000477,,322230,
0000426,,322205,
0000426,,223505,
0000426,,322205,
0000426,,223505,
0000477,,322205,
0000477,,322205,
0000477,,322230,
0000477,,322205,
0000477,,322205,
0000426,,322205,
0000426,,322205,
0000426,,322205,
0000477,,322205,
0000426,,322230,
6508510,,223505,
0000426,,223520,
0000426,,322205,
0000426,,322205,
0000477,,322205,
0000477,,322205,
0000477,,322205,
0000477,,223505,
0000477,,322205,
0000477,,322205,
0000477,,322205,
0000426,,322205,
0000426,,322205,
0000426,,223505,
0000426,,322205,
0000426,,322205,
0000426,,322230,
0000426,,322230,
0000426,,322230,
2319160,,322205,
0000426,,322205,
0000426,,322205,
0000477,,322205,
0000477,,322205,
0000418,,322205,
0000477,,322205,
0000426,,223505,
0000426,,322205,
0000671,,322205,
0000426,,322205,
0000426,,322205,
0000426,,322205,
0000426,,223505,
0000426,,322230,
0000426,,322205,
0000426,,322230,
0000426,,322205,
0000426,,322205,
0000477,,322205,
0000477,,322205,
0000477,,322205,
0000477,,322205,
0000396,,322205,
0000477,,322205,
0000477,,322205,
0000477,,322205,
0000477,,322205,
0000809,,223505,
0000809,,322205,
0000809,,322205,
0000876,0000152714,322245,
0000981,,322205,
0000981,,322205,
0001236,,322230,
0000426,,322230,
0000809,,322205,
0000809,,322230,
0000809,,322205,
0000418,,322230,
0000876,,322205,
0000825,,223505,
0000981,,322205,
0000701,,322205,
0000701,,322230,
0000809,,322205,
0000809,,223505,
0000809,,322230,
0000809,,322230,
0000809,,322205,
0000981,,322205,
0000981,,515215,
7958838,,322205,
0001058,0000152900,322205,
0000701,,223505,
0000809,,322205,
0000809,,322230,
0000981,,322205,
0000981,,223525,
0000981,,322205,
0000701,,322230,
0000655,,251605,
0000809,,322205,
0000809,,322205,
0000876,0000152773,322250,
0000655,,322205,
0000981,,322205,
0000981,,322230,
0000981,,322205,
0001015,,223505,
0000833,,223505,
0000981,,322205,
0000981,,322205,
0001015,,322205,
0001015,,322205,
0001015,,322205,
0000981,,322205,
0001996,,223505,
0000760,,223505,
0000981,,223505,
0000981,,322205,
0000477,,322205,
6983472,,322205,
0000477,,322205,
0000477,,322205,
0000418,,322230,
0000426,,322205,
0000426,,322205,
0000426,,322205,
0001511,0000153281,223565,
0000477,,223505,
0000477,,322205,
0000418,,322205,
0000477,,322205,
0000477,,322205,
0001015,,322230,
0000809,,223505,
0001015,,223505,
0001082,,322205,
0001082,,322205,
0000701,,322230,
0000701,,223505,
0000809,,322205,
0000809,,322205,
0000981,,223505,
0001430,,223505,
0000981,,322205,
0000981,,223505,
0000981,,322205,
0000981,,322205,
0000981,,322205,
0000701,,322205,
0000957,0000152862,322245,
0000981,,322205,
0001082,0000152951,223565,
0001163,0002334062,223505,
0001759,,223505,
0000981,,223505,
0000981,,322230,
0001015,,223505,
0001015,,322230,
0001015,,322205,
0001198,,322205,
0000809,,223505,
0000809,,322230,
0000817,,322205,
0000817,,322205,
0001015,,322205,
0001317,0000153214,223565,
0001015,,223505,
0000701,,322230,
0000701,,322230,
0000701,,322205,
0000809,,322205,
0000965,0000152889,223565,
0000981,,322230,
0000981,,322210,
0001015,,322230,
0001090,,322205,
0001236,,322205,
0000701,,322230,
0000701,,322230,
0000809,,322205,
0000809,,322230,
0000981,,223505,
0000981,,322205,
0001015,,322205,
0000701,,223505,
0000701,,322205,
0000655,,322205,
0000426,,223505,
0000477,,322230,
0000477,,223505,
0000477,,322205,
0000531,,322205,
0000531,,322230,
0000426,,322230,
0000604,,223505,
0000639,0000152404,223565,
0000655,,223505,
0000655,,322205,
0000655,,223505,
0000655,,223505,
0000477,,322205,
0000477,,322230,
0000531,,322230,
0001368,,223505,
0000590,,223505,
0000477,,223505,
0000477,,322205,
6946283,,322205,
0000477,,223505,
2427427,,223505,
0000477,,322205,
7946651,0001601849,223565,
0000531,,223505,
3822141,,223505,
0000531,,322205,
3983730,,322205,
0000639,0000152420,223565,
0000655,,322205,
2711974,,223505,
0000655,,223505,
0000655,,223505,
0000655,,322205,
0000477,,322205,
0000477,,223505,
0000655,,322205,
6508561,,223505,
0000655,,223505,
0000981,,322205,
0000981,,322205,
0000809,,322205,
0000809,,322205,
0000981,,322205,
0000701,,322230,
0000809,,223505,
0000809,,322230,
0000981,,322205,
6983308,,322205,
0000981,,322205,
7415788,0000153052,223810,
0000760,0000152498,223565,
0000809,,322205,
0000981,,322205,
0000655,,223505,
0000396,,322230,
0000477,,322230,
0000531,,322205,
0000604,,322230,
0000604,,322205,
0000655,,322230,
0000477,,322205,
0000477,,322205,
0000477,,223505,
0000396,,322230,
0000477,,322230,
0000477,,223505,
0000531,,322230,
0000604,,322230,
0000655,,223505,
0113964,,322230,
0000477,,322205,
0000655,,223505,
0000655,,223505,
0000604,,223505,
0000655,,223505,
0000655,,223505,
0000655,,223505,
0000531,,322230,
0000655,,322205,
0000477,,322205,
2427427,,322230,
0000477,,223505,
0000477,,322205,
0000655,,322205,
0000477,,322205,
0000477,,223505,
0001503,0000153265,223565,
0000590,,223505,
0000604,,322230,
0000655,,322205,
6508510,,322205,
0000655,,322205,
0000655,,223505,
0000655,,223505,
0000477,,322205,
0000655,,322205,
0000477,,322205,
0000655,,322205,
0000655,,322205,
0000477,,322205,
0000655,,223505,
0000477,,223505,
0000477,,322230,
0000604,,322230,
0000655,,223505,
0000604,,322230,
0000655,,322205,
0000655,,322230,
3983730,,322205,
0000655,,322205,
0000671,,322230,
0000671,,322230,
0000701,,322230,
0000655,,322205,
0000655,,322205,
0000655,,223505,
0000655,,223505,
0000655,,322205,
0000655,,322205,
0000655,,322205,
0000477,,322205,
0000477,,322205,
0000477,,322230,
0000477,,322230,
0000558,,322230,
9069569,0002435780,223565,
0000558,,223505,
0000604,,223505,
0000655,,223505,
0000809,,223505,
0000655,,322230,
0000477,,322205,
0000655,,322205,
0020516,,322205,
0000655,,322205,
0000477,,322205,
0000809,,322205,
0000531,,223505,
0000558,,223505,
0000558,,322205,
0000604,,322205,
0000655,,322205,
0000477,,223505,
0000477,,223505,
0000477,,322205,
0000590,,223505,
0000655,,322205,
0000655,,322205,
0000655,,322230,
0000655,,322205,
0000655,,322205,
0000477,,223505,
0000477,,322205,
0000477,,223505,
0000612,,322230,
0000655,,223505,
0000655,,322205,
0000477,,322230,
0000604,,322230,
2427427,,322230,
0000604,,322230,
0000655,,223505,
0000671,,223505,
2711613,,223505,
2711613,,322230,
0000671,,322230,
2427427,,322230,
0000671,,322205,
0000655,,322205,
0000655,,322205,
0000655,,322205,
0000655,,322230,
0000655,,223505,
0000655,,322205,
0000477,,322205,
0000655,,322230,
0000671,,322205,
0000671,,322230,
0000701,,322205,
0000655,,322205,
0134252,,223505,
0000655,,223505,
0000655,,352210,
0000655,,223505,
0000655,,322205,
0000655,,322205,
0000655,,322205,
0000671,,322205,
0000671,,322205,
0000671,,322230,
0000655,,223505,
0000655,,322230,
0000655,,223505,
0000655,,322205,
0000655,,515110,
0000655,,322205,
0000655,,322230,
0000655,,322230,
0000655,,322205,
0000655,,223505,
0000655,,223505,
0000655,,322230,
3983730,,223505,
0000655,,223505,
0000655,,322205,
0000477,,322205,
0000655,,322205,
0000655,,322205,
0000671,,223505,
0000655,,322205,
0000655,,322230,
0000655,,322230,
2802783,,223505,
0000671,,223505,
0000701,,322205,
0000701,,322230,
0000701,,322205,
0000655,,223505,
0000477,,223505,
0000655,,223505,
0000655,,322230,
0000531,,322205,
0000655,,322205,
0000655,,322230,
0000655,,322205,
0000477,,322205,
0000655,,322205,
0000655,,223505,
0000671,,223505,
0000671,,322230,
2802783,,322230,
2711613,,223505,
0000671,,223545,
0000701,,223545,
0000655,,223505,
0000590,,223505,
0000655,,223505,
0000655,,322230,
0000655,,322230,
0000655,,223505,
0000655,,322230,
0000655,,322230,
0000655,,322205,
0000477,,322205,
0000655,,322205,
0000671,,322205,
0000701,,223505,
0000809,,223505,
0000655,,223505,
0000655,,322205,
0000655,,322205,
0022209,0000153575,322245,
0000655,,352210,
0000655,,322230,
0000655,,322205,
0000655,,223505,
0000655,,322205,
0000671,,322205,
0000671,,322230,
2711613,,322205,
0000671,,322230,
0000671,,322205,
0000701,,322205,
0000477,,322205,
0000655,,322230,
2711923,,322205,
0000655,,322230,
0000655,,322205,
0000655,,322205,
0000655,,322230,
0000671,,223505,
3301974,0000155233,322245,
0000671,,322205,
0000671,,322230,
2427427,,322230,
0000655,,322230,
0000655,,322205,
0000655,,322205,
0000426,,322205,
0000426,,322205,
0000426,,322205,
0000418,,322205,
0000426,,322205,
0000418,,322205,
0000426,,322205,
0000426,,322205,
0000426,,322205,
0000418,,223525,
0002054,,322205,
0000418,,322205,
0000426,,223505,
0000418,,322205,
0000426,,322205,
0000418,,322230,
0000426,,322205,
0000426,,322205,
0000426,,223505,
7946651,,322205,
0000426,,322205,
0000671,,322205,
2711923,,322205,
0000671,,322230,
0000701,,322205,
0000981,,322205,
0000701,,322205,
0000655,,322205,
0000655,,322230,
0000655,,352210,
0000809,,322205,
0000655,,322205,
0000655,,322230,
7775504,,223565,
0000655,,223505,
0000655,,223505,
0000655,,322205,
0000655,,322230,
0001317,,322205,
0000655,,223505,
0000655,,322205,
0000671,,223505,
0000655,,352210,
0000655,,322230,
0000655,,322230,
0000671,,322230,
0000655,,322230,
0000671,,223545,
0000671,,223505,
3983730,,223505,
0000701,,223545,
0000655,,322230,
0000655,,322230,
0000655,,223525,
0000590,,223505,
0000671,,322230,
0000671,,322205,
0000701,,223545,
0000701,,515135,
0000655,,223505,
0000655,,223505,
0000655,,322205,
0000655,,223505,
0000418,,223505,
0000418,,223505,
0000418,,322230,
0000418,,322205,
0000418,,322205,
0000418,,223505,
0000418,,322205,
0000418,,322230,
0000396,,322230,
0000396,,223505,
0000396,,322205,
0000655,,322205,
0000396,,322205,
0000396,,223505,
0000396,,322205,
0000396,,322205,
0000477,,322205,
0000396,,223505,
0000396,,322230,
0000396,,322230,
0000396,,322210,
0000396,,322205,
0000396,,223505,
0000396,,223505,
0000655,,223505,
0000396,,223505,
0000396,,223505,
0000396,,322205,
0000396,,223505,
0000396,,223505,
0000426,,322205,
2711613,,322230,
0000418,,322230,
0000418,,322205,
2711613,,322205,
0000418,,322205,
0000426,,322205,
6475345,,322205,
0000426,,322205,
0000418,,322205,
0000418,,322230,
0000418,,322230,
0000426,,322205,
0000426,,322205,
0000426,,223505,
0000426,,223505,
0000426,,223505,
0000418,,322205,
0000418,,322205,
0000426,,322230,
0000426,,223505,
0000418,,322230,
0000426,,322230,
0028886,,223505,
0000426,,223505,
7649037,,223505,
2752824,0000154873,322245,
0000426,,322205,
0000426,,322205,
0000426,,322205,
0000418,,223570,
0000418,,322230,
0000418,,223505,
0001163,0000153044,223565,
0000418,,322205,
3153568,0000155152,322250,
0000418,,322205,
0000418,,322230,
0000418,,322230,
0000418,,322205,
0000418,,322205,
0000418,,322205,
0000558,,322230,
0000418,,322230,
0000418,,322205,
0000418,,223505,
0000418,,223505,
0000418,,322205,
0000396,,223505,
0000396,,223505,
0000396,,223510,
0000396,,223505,
0000396,,223505,
0000396,,322205,
7548559,,223505,
0000396,,223505,
0000604,,223505,
0000396,,322230,
0000396,,322205,
0000396,,322230,
0000426,,223505,
0000396,,223505,
0000396,,322205,
0000396,,322205,
2427427,,223505,
0000396,,223505,
0000396,,322205,
0000396,,322205,
0000418,,322205,
0000418,,223505,
0000418,,322205,
0000418,,223505,
0000418,,322205,
0000418,,322205,
0000418,,223505,
3983730,,223505,
7958838,,223505,
0000418,,223545,
0000418,,322205,
2802783,,322205,
0000418,,322205,
0000418,,322205,
0000418,,322205,
2802783,,322205,
0000418,,223505,
0000418,,223505,
0000418,,223525,
0000418,,322205,
0000418,,322205,
0000418,,322205,
0000604,,322205,
0000396,,322230,
0000396,,322205,
2711613,,322230,
0000396,,322230,
0000396,,223505,
3983730,,223505,
0000396,,223505,
0000396,,223505,
0000396,,322230,
0000396,,322230,
2427427,,322230,
0000396,,322230,
2802783,,322230,
0000396,,322230,
0000396,,322230,
0000396,,322205,
0000396,,322230,
0000531,,322230,
0000396,,322205,
0000426,,322205,
0000396,,322205,
0000396,,223505,
0113964,,223505,
0000396,,322230,
0000396,,223505,
0000396,,223505,
0000396,,322205,
0000396,,223505,
0000671,,223505,
0000396,,322205,
0000396,,322205,
0000396,,223505,
0000396,,322205,
0000396,,322230,
2802783,,322205,
0000396,,322205,
0000418,,223505,
0000418,,322230,
0000418,,322230,
0000418,,322230,
6946283,,322205,
0000418,,322230,
0000418,,322205,
0000418,,322205,
0000418,,322230,
0000418,,223505,
0000612,,223505,
0000418,,322230,
0000418,,223505,
0000418,,322230,
0000477,,322205,
0000418,,322205,
0000418,,322230,
0000418,,223525,
0000418,,322205,
0000418,,322230,
0000418,,322230,
0000418,,322230,
0000418,,322230,
0000418,,322230,
0000418,,322230,
0000418,,322205,
0000418,,322205,
0000418,,322230,
0000418,,223505,
0000418,,322230,
0000558,,322230,
0000396,,223505,
2427427,,223545,
0000396,,322205,
0000396,,322205,
0000396,,322205,
0000418,,223505,
0000418,,322205,
0000418,,322205,
0000477,,322205,
0000418,,223505,
3562638,0000155578,223565,
0000418,,223505,
0000418,,223505,
0000418,,322205,
0000418,,322205,
0000418,,322205,
0000418,,322205,
0000418,,322205,
0000418,,322205,
0000418,,322205,
0000418,,223525,
0000418,,322205,
0000418,,322205,
0000418,,322205,
0000418,,322205,
0000418,,223545,
0399078,,223545,
0000418,,223545,
0000418,,322205,
0000418,,322205,
0000418,,322230,
0000418,,322205,
7775504,,322205,
0000418,,322205,
0000418,,223505,
0000418,,223505,
0000418,,322205,
0000418,,322205,
0000418,,322205,
0000418,,322205,
0000418,,223525,
2319160,,223505,
0000396,,223505,
0000396,,322205,
0000701,,223505,
0000396,,223505,
0020516,,322230,
0000396,,322230,
0000396,,322205,
0000477,,322230,
0000396,,322230,
0000396,,322230,
0000396,,322230,
0000396,,223505,
0000396,,322230,
0000396,,223505,
0000396,,223505,
2802783,,322205,
2802783,,322205,
2802783,,322230,
2802783,,322230,
2802783,,322205,
2802783,,322205,
2802783,,322230,
3302040,,223505,
2802783,,322230,
0000396,,322230,
2802783,,322205,
2802783,,322205,
2802783,,322205,
2802783,,322205,
3301974,0000155225,223565,
3562581,0000155519,223565,
2802783,,322205,
2802783,,322230,
2802783,,322205,
